name,mean,median,std_dev,variance,range,iqr,label
S001,-0.36935689156777135,-0.39290568839386864,0.1411607365933945,0.019926353555589707,1.507755504937248,0.15894951077810743,food
S001,-0.3716170120938708,-0.3951644852500537,0.14068388994131698,0.019791956889020586,1.5683028300978281,0.15866969478607706,food
S001,-0.3717985346913687,-0.39518631008770205,0.13919588291025173,0.01937549381916451,1.5381911284923109,0.15647146530527117,food
S001,-0.3740863787348716,-0.39723661337337346,0.13829780501917432,0.019126282873121563,1.5400881270713578,0.1553963361615065,food
S001,-0.3750789421429465,-0.3981481466649307,0.13791224163746346,0.01901978639347011,1.4651727863780746,0.15516716867834562,food
S001,-0.3730178604359014,-0.4000770350894195,0.14752583201987873,0.021763871113157477,1.6916442618665921,0.1597048001475978,food
S001,-0.37843559339727856,-0.40129955181530874,0.13732983162602194,0.018859482654431537,1.4990910510189313,0.1550143089944373,food
S001,-0.3776209996238938,-0.400730822018907,0.13738318513030148,0.01887413955654669,1.5549442334044072,0.15488814198442058,food
S001,-0.3768946400359194,-0.40013821551006007,0.13868378759469055,0.019233192941609245,1.5022253462355444,0.15617832274998117,food
S001,-0.37751324566777855,-0.40119342112089296,0.13952992432146796,0.019468599781154578,1.5760034097100213,0.15724094345762413,food
S001,-0.37533539026852214,-0.39917990486859156,0.14070355414695326,0.019797490149584606,1.6167229569594799,0.1585915951429031,food
S001,-0.3749451317425719,-0.39827950869961065,0.1390225007171362,0.01932725570564614,1.552594770122651,0.15789911629989078,food
S001,-0.37353140230872955,-0.3966101774179559,0.13794644996263813,0.01902922305729463,1.5262302709039128,0.15671638788778414,food
S001,-0.3713047017931851,-0.39414323328057554,0.13823296110704442,0.019108351536421656,1.5934823597284797,0.15746955683448272,food
S001,-0.3704711492500488,-0.3938287328760157,0.13994768225886872,0.01958535376962928,1.530180688593887,0.15921998726207798,food
S001,-0.3705116028600751,-0.3932845662909141,0.13823242388090265,0.019108203011989545,1.566632418223437,0.1568441447174162,food
S001,-0.3785522751421765,-0.40163934276607194,0.1372168036633521,0.018828451207586916,1.4476108737277114,0.15409711871463017,food
S001,-0.3698600077247553,-0.39229920779905425,0.13862701205114406,0.019217448470228042,1.5843428039404057,0.15813601326417398,food
S001,-0.36993734299439673,-0.392857141393636,0.13937560608433286,0.019425559571375126,1.5066934994212486,0.15820129790694293,food
S001,-0.3718774608504238,-0.3948671754763261,0.13881337689644618,0.019269153605394822,1.5693538115406211,0.15826439838117945,food
S001,-0.3729757280955952,-0.3959372886852476,0.13848089675982653,0.019176958767405734,1.5091793905111723,0.15763195181707357,food
S001,-0.3739038115642924,-0.39661823080709513,0.1367951974282361,0.01871292603943009,1.5823477904239034,0.15576086512184667,food
S001,-0.37452793416132996,-0.39708999009210955,0.1364638563631628,0.018622384093505927,1.5662306743973406,0.155481620619979,food
S001,-0.37512692824177574,-0.3972996425967694,0.13508276524618754,0.018247353466556614,1.5466154601962914,0.15404191789580207,food
S001,-0.3726365433675502,-0.3950771783363162,0.13696632324255612,0.018759773702584366,1.5442738493206527,0.15590828052005773,food
S001,-0.37185794444353837,-0.394391406645336,0.13772644438201648,0.018968573482112675,1.5757647067484233,0.15711662440320162,food
S001,-0.36929490186038993,-0.3919504629361556,0.13828558401761235,0.01912290274709212,1.5663968664098293,0.1567937372272557,food
S001,-0.3773907599613445,-0.4004560593020936,0.13721506312455523,0.018827973548275673,1.5677401674503613,0.1545422563577194,food
S001,-0.3687718986000039,-0.39171758170434995,0.13969654135519685,0.019515123666604222,1.5391782332371022,0.15866051269036918,food
S001,-0.3682444726048693,-0.3909802672842346,0.1388204166763968,0.019271108086208428,1.5902521702939874,0.1577688841694831,food
S001,-0.36832787978218945,-0.3910985532133793,0.13845497523633246,0.019169780167693433,1.5440245992366473,0.15708675523282517,food
S001,-0.3697569923302354,-0.3925925911300712,0.1383645256140946,0.01914474194841344,1.5002279507206047,0.15696267201118663,food
S001,-0.36866354189741507,-0.39183673323417195,0.1395694674355697,0.019479636240248552,1.5770505833681017,0.15854750192538075,food
S001,-0.36843514187842064,-0.3914212799103724,0.1396062759346591,0.019489912280344177,1.4922699436921196,0.1584174477581493,food
S001,-0.37068003397563426,-0.3934130748706194,0.13791567263019644,0.019020732757039516,1.4772855211194602,0.15657582501929995,food
S001,-0.37193059998365513,-0.3945546824249547,0.13717167333596123,0.018816067965787657,1.534186734361016,0.15540231895423562,food
S001,-0.3711991009731289,-0.3939023190302081,0.13720892799317086,0.018826289921035144,1.5119719207443447,0.15572408373519614,food
S001,-0.37682656877145954,-0.39974779170123953,0.13751926607670784,0.01891154854227637,1.5369865908057232,0.15651919561696936,food
S001,-0.37708733045194504,-0.39956212221156984,0.13447647166262355,0.018083921430828397,1.5559014351499405,0.1508666930549717,food
S001,-0.37361389289781444,-0.396234542052211,0.13751266439950094,0.01890973287024977,1.5293630417485318,0.15597000620211232,food
S001,-0.37393446003880987,-0.39683955172628993,0.13813042304209067,0.019080013769786932,1.456614730376077,0.15671094532955926,food
S001,-0.3711091412367377,-0.3944954113744268,0.1399236145062146,0.019578617896483748,1.5803783798400548,0.158468885062029,food
S001,-0.37421100217882247,-0.39734864095309347,0.13900748301704072,0.019323080334732866,1.533890818000284,0.15814195815077559,food
S001,-0.37172454785296516,-0.3946316375932749,0.13791245881009404,0.01901984629504588,1.5514619725182708,0.15614549872102962,food
S001,-0.3688593788290916,-0.3914502750512202,0.1378763719101563,0.01900989393110774,1.478005883577326,0.15639012876449432,food
S001,-0.3679016228356544,-0.3910568108393064,0.13978583983294218,0.019540081017800963,1.5773553623858403,0.15847276612681227,food
S001,-0.3681502580309836,-0.39104479306500883,0.13864554306520907,0.019222586611846747,1.5455715703241375,0.1568876757480117,food
S001,-0.36708770762046705,-0.3899602615373201,0.13899628246710113,0.019319966539674167,1.4811460405355965,0.1577318300453583,food
S001,-0.367440048559133,-0.39056129076003676,0.14007876668839506,0.019622060876941818,1.573224665552791,0.15921151876778622,food
S001,-0.3769040385892816,-0.3993399325057422,0.1355416027495469,0.018371526075915984,1.5062430532062963,0.15311665307517602,food
S001,-0.36826867679269515,-0.39168490961173075,0.14064320947078884,0.019780512370244186,1.5996285642548194,0.1593838102847649,food
S001,-0.3700229555726946,-0.3931698759433841,0.1389721374347125,0.019313254983172625,1.587923306053647,0.15761398128895754,food
S001,-0.3719032745442551,-0.3947560072694047,0.138434139572874,0.019164010999281965,1.5832179388005825,0.1572681254885483,food
S001,-0.3728448695100888,-0.39531320837286443,0.13675577030179686,0.01870214071083783,1.5572959887489506,0.15536626634460488,food
S001,-0.37526122085196867,-0.3978135842419087,0.13574426955387295,0.01842650671671452,1.5568201919180162,0.1538809584768953,food
S001,-0.37477195896649607,-0.39704553998348613,0.13555248987561397,0.01837447751147843,1.5712460654266196,0.15442572986260467,food
S001,-0.3743041741121169,-0.3965905617362972,0.13519326575868731,0.018277219106499053,1.5409830620167064,0.15406089271300083,food
S001,-0.372723305845609,-0.3950536864011075,0.13682332804928585,0.018720623098482488,1.5185669852212158,0.15534121262380668,food
S001,-0.37094417650837425,-0.3936620953655884,0.13852655342307854,0.019189606003277033,1.4996185228812435,0.157730162398385,food
S001,-0.3687430276328355,-0.39164401418370665,0.13894729266527692,0.01930635013901012,1.5923192967989803,0.15762905410135036,food
S001,-0.3773983063875363,-0.39991277653026985,0.1351320138929599,0.018260661178767106,1.5802646729788634,0.15258781876523708,food
S001,-0.36796537900674114,-0.39092287645816337,0.13913433911247464,0.019358364320265088,1.5812038070705565,0.15762884129051596,food
S001,-0.3672440032306851,-0.3903914825513691,0.13988169706694203,0.019566889174327737,1.5749506608187422,0.15821363924783122,food
S001,-0.36679114783336747,-0.38982333217497245,0.13953095035018898,0.0194688861056269,1.4632847084020746,0.15862353543448993,food
S001,-0.36854297445434137,-0.39125528561691625,0.1380786474173353,0.0190657128726008,1.5414342180383924,0.15670910758648532,food
S001,-0.37224929482755126,-0.39478853210642273,0.1372072269779229,0.01882582313497125,1.541794830888422,0.1558175804987827,food
S001,-0.3710982647999965,-0.39390386723130416,0.1378291518117955,0.018996875089158975,1.5783112640056047,0.15630428219997217,food
S001,-0.37165855436341766,-0.39466440177471007,0.13802702611449955,0.01905145993801274,1.5033302857302118,0.1564480359540114,food
S001,-0.3729403499161155,-0.39603960248503356,0.13852848228338965,0.0191901404037394,1.5899171986748297,0.15735441309983988,food
S001,-0.3725145654595892,-0.39553128113427993,0.138908448937869,0.019295557186324558,1.5504565454752357,0.15755580292572557,food
S001,-0.37359387306988656,-0.39642483589839733,0.13841604805152555,0.01915900235820223,1.5168068379921058,0.15687389457065115,food
S001,-0.37778073927922057,-0.4001421449201575,0.13442133219514188,0.01806909454911669,1.473953781685914,0.15113354700640358,food
S001,-0.37217267005776183,-0.3954822721127414,0.13913815567478147,0.01935942636457972,1.555102000054098,0.1573064320107841,food
S001,-0.37088679533848584,-0.3938938096015968,0.13854760713048814,0.01919543944158409,1.5173582001535098,0.15696109236989664,food
S001,-0.370826899669543,-0.39375728727169246,0.13820205473052835,0.019099807931739952,1.5709548938299769,0.15658245284507133,food
S001,-0.36959095103253803,-0.3928104560530069,0.13866086486373483,0.019226835444758932,1.5325582262252657,0.15666365221927575,food
S001,-0.36805968412695733,-0.3911708238786676,0.13933889683845363,0.01941532817215722,1.5734749313278822,0.1578624798114744,food
S001,-0.36878684267378975,-0.3913699000497207,0.1381910179928044,0.019096757453887586,1.5008725403644645,0.15696945020820025,food
S001,-0.3673871931879009,-0.3899556854010685,0.13840759632419586,0.019156662720241555,1.5046456665246877,0.15689879679197022,food
S001,-0.3688225520624734,-0.3920626672435717,0.13970669569482277,0.019517960821965812,1.5431713467790984,0.15858037924464974,food
S001,-0.3691076380462205,-0.3918767538976813,0.13866502786253307,0.019227989952117074,1.5762428199728178,0.15710934204637572,food
S001,-0.36977991273237915,-0.3927941151151751,0.13943098956306993,0.01944100085053691,1.4789964773090463,0.15802592028931,food
S001,-0.37876865473236887,-0.4011043445660919,0.13449478134133447,0.018088846208053372,1.5201219633478744,0.1518100495476053,food
S001,-0.3720032488211929,-0.3948446921998324,0.13840326410343265,0.019155463514484525,1.5530015719329637,0.15758336570502912,food
S001,-0.3713644340816112,-0.39381797220206083,0.136998808917754,0.01876867364488328,1.5840685062012236,0.15511813825907728,food
